"","State_name","City_Name","Area.Name"
"1095","Delhi of Nct","Delhi","Noida Sector 37"
"1096","Delhi of Nct","Delhi","Noida Sector 38A"
"1097","Delhi of Nct","Delhi","Noida Sector 41"
"1098","Delhi of Nct","Delhi","Noida Sector 44"
"1099","Delhi of Nct","Delhi","Noida Sector 49"
"1100","Delhi of Nct","Delhi","Noida Sector 5"
"1101","Delhi of Nct","Delhi","Noida Sector 50"
"1102","Delhi of Nct","Delhi","Noida Sector 51"
"1103","Delhi of Nct","Delhi","Noida Sector 53"
"1104","Delhi of Nct","Delhi","Noida Sector 57"
"1105","Delhi of Nct","Delhi","Noida Sector 6"
"1106","Delhi of Nct","Delhi","Noida Sector 61"
"1107","Delhi of Nct","Delhi","Noida Sector 62"
"1108","Delhi of Nct","Delhi","Noida Sector 63"
"1109","Delhi of Nct","Delhi","Noida Sector 9"
"1110","Delhi of Nct","Delhi","Okhla"
"1111","Delhi of Nct","Delhi","Okhla Industrail Area"
"1112","Delhi of Nct","Delhi","Okhla Industrial Area"
"1113","Delhi of Nct","Delhi","Okhla Industrial Area Ph 1"
"1114","Delhi of Nct","Delhi","Okhla Industrial Area Ph 2"
"1115","Delhi of Nct","Delhi","Okhla Industrial Area Ph 3"
"1116","Delhi of Nct","Delhi","Okhla Industrial Area Phase 1"
"1117","Delhi of Nct","Delhi","Okhla Industrial Area Phase 2"
"1118","Delhi of Nct","Delhi","Okhla Industrial Area Phase 3"
"1119","Delhi of Nct","Delhi","Okhla Industrial Estate"
"1120","Delhi of Nct","Delhi","Old DLF Colony"
"1121","Delhi of Nct","Delhi","Old Faridabad"
"1122","Delhi of Nct","Delhi","Old Lajpat Rai Market"
"1123","Delhi of Nct","Delhi","Old Railway Road"
"1124","Delhi of Nct","Delhi","Old Rajender Nagar"
"1125","Delhi of Nct","Delhi","Old Rajendra Nagar"
"1126","Delhi of Nct","Delhi","Paharganj"
"1127","Delhi of Nct","Delhi","Palam"
"1128","Delhi of Nct","Delhi","Palam Colony"
"1129","Delhi of Nct","Delhi","Palam Vihar"
"1130","Delhi of Nct","Delhi","Palam Vihar Road"
"1131","Delhi of Nct","Delhi","Palam Village"
"1132","Delhi of Nct","Delhi","Palika Bazar"
"1133","Delhi of Nct","Delhi","Panchkuian Road"
"1134","Delhi of Nct","Delhi","Panchsheel Enclave"
"1135","Delhi of Nct","Delhi","Panchsheel Park"
"1136","Delhi of Nct","Delhi","Pandav Nagar"
"1137","Delhi of Nct","Delhi","Pankha Road"
"1138","Delhi of Nct","Delhi","Parliament Street"
"1139","Delhi of Nct","Delhi","Parwana Road"
"1140","Delhi of Nct","Delhi","Paschim Puri"
"1141","Delhi of Nct","Delhi","East Patel Nagar"
"1142","Delhi of Nct","Delhi","Patiala House"
"1143","Delhi of Nct","Delhi","Patiala House Court"
"1144","Delhi of Nct","Delhi","Patparganj"
"1145","Delhi of Nct","Delhi","Patparganj Industrial Area"
"1146","Delhi of Nct","Delhi","Peera Garhi"
"1147","Delhi of Nct","Delhi","Pira Garhi"
"1148","Delhi of Nct","Delhi","Pragati Maidan"
"1149","Delhi of Nct","Delhi","Prashant Vihar"
"1150","Delhi of Nct","Delhi","Pratap Nagar"
"1151","Delhi of Nct","Delhi","Preet Vihar"
"1152","Delhi of Nct","Delhi","Prem Nagar"
"1153","Delhi of Nct","Delhi","Priyadarshini Vihar"
"1154","Delhi of Nct","Delhi","Pulpehladpur"
"1155","Delhi of Nct","Delhi","Punjabi Bagh East"
"1156","Delhi of Nct","Delhi","Punjabi Bagh Extension"
"1157","Delhi of Nct","Delhi","Punjabi Bagh West"
"1158","Delhi of Nct","Delhi","Pusa Road"
"1159","Delhi of Nct","Delhi","Pushp Vihar"
"1160","Delhi of Nct","Delhi","Qutab Institutional Area"
"1161","Delhi of Nct","Delhi","R K Puram"
"1162","Delhi of Nct","Delhi","R K Puram Sector 1"
"1163","Delhi of Nct","Delhi","R K Puram Sector 12"
"1164","Delhi of Nct","Delhi","R K Puram Sector 6"
"1165","Delhi of Nct","Delhi","R K Puram Sector 8"
"1166","Delhi of Nct","Delhi","R K Puram Sector 9"
"1167","Delhi of Nct","Delhi","Radheypuri Extension"
"1168","Delhi of Nct","Delhi","Raghubir Nagar"
"1169","Delhi of Nct","Delhi","Railway Road"
"1170","Delhi of Nct","Delhi","Railway Station Colony"
"1171","Delhi of Nct","Delhi","Raj Nagar"
"1172","Delhi of Nct","Delhi","Raja Garden"
"1173","Delhi of Nct","Delhi","Rajauri Garden"
"1174","Delhi of Nct","Delhi","Rajeev Nagar"
"1175","Delhi of Nct","Delhi","Rajender Nagar"
"1176","Delhi of Nct","Delhi","Rajendra Nagar"
"1177","Delhi of Nct","Delhi","Rajendra Place"
"1178","Delhi of Nct","Delhi","Rajgarh Colony"
"1179","Delhi of Nct","Delhi","Rajiv Nagar"
"1180","Delhi of Nct","Delhi","Rajouri Garden"
"1181","Delhi of Nct","Delhi","Ram Nagar"
"1182","Delhi of Nct","Delhi","Ramakrishna Puram"
"1183","Delhi of Nct","Delhi","Ramesh Nagar"
"1184","Delhi of Nct","Delhi","Ramkrishnapuram"
"1185","Delhi of Nct","Delhi","Rampura"
"1186","Delhi of Nct","Delhi","Ramteram Road"
"1187","Delhi of Nct","Delhi","Rana Pratap Bagh"
"1188","Delhi of Nct","Delhi","Rangpuri"
"1189","Delhi of Nct","Delhi","Rani Bagh"
"1190","Delhi of Nct","Delhi","Rani Jhansi Road"
"1191","Delhi of Nct","Delhi","Ranjit Nagar"
"1192","Delhi of Nct","Delhi","Red Fort"
"1193","Delhi of Nct","Delhi","Rohini-Sector 13"
"1194","Delhi of Nct","Delhi","Rohini-Sector 14"
"1195","Delhi of Nct","Delhi","Rohini-Sector 2"
"1196","Delhi of Nct","Delhi","Rohini-Sector 3"
"1197","Delhi of Nct","Delhi","Rohini-Sector 9"
"1198","Delhi of Nct","Delhi","Rohini Sec-16"
"1199","Delhi of Nct","Delhi","Rohini Sector 1"
"1200","Delhi of Nct","Delhi","Rohini Sector 10"
"1201","Delhi of Nct","Delhi","Rohini Sector 11"
"1202","Delhi of Nct","Delhi","Rohini Sector 15"
"1203","Delhi of Nct","Delhi","Rohini Sector 16"
"1204","Delhi of Nct","Delhi","Rohini Sector 17"
"1205","Delhi of Nct","Delhi","Rohini Sector 18"
"1206","Delhi of Nct","Delhi","Rohini Sector 2"
"1207","Delhi of Nct","Delhi","Rohini Sector 24"
"1208","Delhi of Nct","Delhi","Rohini Sector 3"
"1209","Delhi of Nct","Delhi","Rohini Sector 4"
"1210","Delhi of Nct","Delhi","Rohini Sector 5"
"1211","Delhi of Nct","Delhi","Rohini Sector 6"
"1212","Delhi of Nct","Delhi","Rohini Sector 7"
"1213","Delhi of Nct","Delhi","Rohini Sector 8"
"1214","Delhi of Nct","Delhi","Rohini Sector 9"
"1215","Delhi of Nct","Delhi","Rohtak Road"
"1216","Delhi of Nct","Delhi","Rohtash Nagar East"
"1217","Delhi of Nct","Delhi","Rohtash Nagar West"
"1218","Delhi of Nct","Delhi","Roop Nagar"
"1219","Delhi of Nct","Delhi","Roshan Pura"
"1220","Delhi of Nct","Delhi","Roshanara Road"
"1221","Delhi of Nct","Delhi","Sadar Bazaar"
"1222","Delhi of Nct","Delhi","Sadar Thana Road"
"1223","Delhi of Nct","Delhi","Sadatpur"
"1224","Delhi of Nct","Delhi","Safdarjanj Enclave"
"1225","Delhi of Nct","Delhi","Safdarjung Development Area"
"1226","Delhi of Nct","Delhi","Safdarjung Enclave"
"1227","Delhi of Nct","Delhi","Sagar Pur"
"1228","Delhi of Nct","Delhi","Sagarpur West"
"1229","Delhi of Nct","Delhi","Sahibabad"
"1230","Delhi of Nct","Delhi","Sahibabad Industrial Area"
"1231","Delhi of Nct","Delhi","Sahibabad Industrial Area Site 4"
"1232","Delhi of Nct","Delhi","Saini Enclave"
"1233","Delhi of Nct","Delhi","Sainik Farm"
"1234","Delhi of Nct","Delhi","Saiyad Ul Ajaib"
"1235","Delhi of Nct","Delhi","Saket"
"1236","Delhi of Nct","Delhi","Samaipur"
"1237","Delhi of Nct","Delhi","Samaypur"
"1238","Delhi of Nct","Delhi","Samaypur Badli"
"1239","Delhi of Nct","Delhi","Sangam Vihar"
"1240","Delhi of Nct","Delhi","Sanjay Colony/Ghaziabad"
"1241","Delhi of Nct","Delhi","Sanjay Gandhi Memorial Nagar"
"1242","Delhi of Nct","Delhi","Sanjay Gandhi Transport Nagar"
"1243","Delhi of Nct","Delhi","Sansad Marg"
"1244","Delhi of Nct","Delhi","Sant Nagar"
"1245","Delhi of Nct","Delhi","Sarai Julena"
"1246","Delhi of Nct","Delhi","Sarai Khwaja"
"1247","Delhi of Nct","Delhi","Sarai Rohila"
"1248","Delhi of Nct","Delhi","Sarai Rohilla"
"1249","Delhi of Nct","Delhi","Saraswati Vihar"
"1250","Delhi of Nct","Delhi","Sardar Bazar"
"1251","Delhi of Nct","Delhi","Sarita Vihar"
"1252","Delhi of Nct","Delhi","Sarojani Nagar"
"1253","Delhi of Nct","Delhi","Sarojani Nagar Market"
"1254","Delhi of Nct","Delhi","Sarojini Nagar"
"1255","Delhi of Nct","Delhi","Sarvapriya Vihar"
"1256","Delhi of Nct","Delhi","Sarvodaya Enclave"
"1257","Delhi of Nct","Delhi","Satya Niketan"
"1258","Delhi of Nct","Delhi","Savita Vihar"
"1259","Delhi of Nct","Delhi","Savitri Nagar"
"1260","Delhi of Nct","Delhi","Sector 1-Noida"
"1261","Delhi of Nct","Delhi","Sector 10-Noida"
"1262","Delhi of Nct","Delhi","Sector 10 Noida"
"1263","Delhi of Nct","Delhi","Sector 11-Noida"
"1264","Delhi of Nct","Delhi","Sector 11-Noida"
"1265","Delhi of Nct","Delhi","Sector 12-Gurgaon"
"1266","Delhi of Nct","Delhi","Sector 12-Noida"
"1267","Delhi of Nct","Delhi","Sector 12 Noida"
"1268","Delhi of Nct","Delhi","Sector 14-Gurgaon"
"1269","Delhi of Nct","Delhi","Sector 14 Gurgaon"
"1270","Delhi of Nct","Delhi","Sector 15-Noida"
"1271","Delhi of Nct","Delhi","Sector 15 A-Noida"
"1272","Delhi of Nct","Delhi","Sector 15 Noida"
"1273","Delhi of Nct","Delhi","Sector 15-I-Gurgaon"
"1274","Delhi of Nct","Delhi","Sector 15-II-Gurgaon"
"1275","Delhi of Nct","Delhi","Sector 16-Noida"
"1276","Delhi of Nct","Delhi","Sector 16 A-Noida"
"1277","Delhi of Nct","Delhi","Sector 16 Noida"
"1278","Delhi of Nct","Delhi","Sector 17-Gurgaon"
"1279","Delhi of Nct","Delhi","Sector 18-Noida"
"1280","Delhi of Nct","Delhi","Sector 18-Gurgaon"
"1281","Delhi of Nct","Delhi","Sector 18 Gurgaon"
"1282","Delhi of Nct","Delhi","Sector 18 Noida"
"1283","Delhi of Nct","Delhi","Sector 19-Noida"
"1284","Delhi of Nct","Delhi","Sector 19 Noida"
"1285","Delhi of Nct","Delhi","Sector 2-Noida"
"1286","Delhi of Nct","Delhi","Sector 2 Noida"
"1287","Delhi of Nct","Delhi","Sector 20-Noida"
"1288","Delhi of Nct","Delhi","Sector 21-Noida"
"1289","Delhi of Nct","Delhi","Sector 22-Gurgaon"
"1290","Delhi of Nct","Delhi","Sector 22-Noida"
"1291","Delhi of Nct","Delhi","Sector 22 Noida"
"1292","Delhi of Nct","Delhi","Sector 23-Gurgaon"
"1293","Delhi of Nct","Delhi","Sector 24-Noida"
"1294","Delhi of Nct","Delhi","Sector 25-Noida"
"1295","Delhi of Nct","Delhi","Sector 25 A-Noida"
"1296","Delhi of Nct","Delhi","Sector 26-Noida"
"1297","Delhi of Nct","Delhi","Sector 26 Noida"
"1298","Delhi of Nct","Delhi","Sector 27-Noida"
"1299","Delhi of Nct","Delhi","Sector 27 Noida"
"1300","Delhi of Nct","Delhi","Sector 28-Noida"
"1301","Delhi of Nct","Delhi","Sector 29-Gurgaon"
"1302","Delhi of Nct","Delhi","Sector 29 Noida"
"1303","Delhi of Nct","Delhi","Sector 3-Gurgaon"
"1304","Delhi of Nct","Delhi","Sector 3-Noida"
"1305","Delhi of Nct","Delhi","Sector 3 Noida"
"1306","Delhi of Nct","Delhi","Sector 30-Noida"
"1307","Delhi of Nct","Delhi","Sector 31-Gurgaon"
"1308","Delhi of Nct","Delhi","Sector 31-Noida"
"1309","Delhi of Nct","Delhi","Sector 31 Gurgaon"
"1310","Delhi of Nct","Delhi","Sector 31 Noida"
"1311","Delhi of Nct","Delhi","Sector 32-Gurgaon"
"1312","Delhi of Nct","Delhi","Sector 33-Noida"
"1313","Delhi of Nct","Delhi","Sector 34-Gurgaon"
"1314","Delhi of Nct","Delhi","Sector 34-Noida"
"1315","Delhi of Nct","Delhi","Sector 35-Noida"
"1316","Delhi of Nct","Delhi","Sector 37-Gurgaon"
"1317","Delhi of Nct","Delhi","Sector 37-Noida"
"1318","Delhi of Nct","Delhi","Sector 37 Gurgaon"
"1319","Delhi of Nct","Delhi","Sector 39-Noida"
"1320","Delhi of Nct","Delhi","Sector 4-Gurgaon"
"1321","Delhi of Nct","Delhi","Sector 4-Noida"
"1322","Delhi of Nct","Delhi","Sector 4 Gurgaon"
"1323","Delhi of Nct","Delhi","Sector 4 Noida"
"1324","Delhi of Nct","Delhi","Sector 40-Gurgaon"
"1325","Delhi of Nct","Delhi","Sector 40-Noida"
"1326","Delhi of Nct","Delhi","Sector 41-Noida"
"1327","Delhi of Nct","Delhi","Sector 41 Noida"
"1328","Delhi of Nct","Delhi","Sector 44-Noida"
"1329","Delhi of Nct","Delhi","Sector 47-Gurgaon"
"1330","Delhi of Nct","Delhi","Sector 49-Noida"
"1331","Delhi of Nct","Delhi","Sector 49 Noida"
"1332","Delhi of Nct","Delhi","Sector 5-Gurgaon"
"1333","Delhi of Nct","Delhi","Sector 5-Noida"
"1334","Delhi of Nct","Delhi","Sector 5 Gurgaon"
"1335","Delhi of Nct","Delhi","Sector 5 Noida"
"1336","Delhi of Nct","Delhi","Sector 50-Noida"
"1337","Delhi of Nct","Delhi","Sector 50 Noida"
"1338","Delhi of Nct","Delhi","Sector 51-Noida"
"1339","Delhi of Nct","Delhi","Sector 51 Noida"
"1340","Delhi of Nct","Delhi","Sector 52-Noida"
"1341","Delhi of Nct","Delhi","Sector 53-Gurgaon"
"1342","Delhi of Nct","Delhi","Sector 53-Noida"
"1343","Delhi of Nct","Delhi","Sector 54-Gurgaon"
"1344","Delhi of Nct","Delhi","Sector 55-Gurgaon"
"1345","Delhi of Nct","Delhi","Sector 55-Noida"
"1346","Delhi of Nct","Delhi","Sector 56-Gurgaon"
"1347","Delhi of Nct","Delhi","Sector 56-Noida"
"1348","Delhi of Nct","Delhi","Sector 57-Noida"
"1349","Delhi of Nct","Delhi","Sector 57 Noida"
"1350","Delhi of Nct","Delhi","Sector 58-Noida"
"1351","Delhi of Nct","Delhi","Sector 58 Noida"
"1352","Delhi of Nct","Delhi","Sector 59-Noida"
"1353","Delhi of Nct","Delhi","Sector 6-Gurgaon"
"1354","Delhi of Nct","Delhi","Sector 6-Noida"
"1355","Delhi of Nct","Delhi","Sector 6 Noida"
"1356","Delhi of Nct","Delhi","Sector 60-Noida"
"1357","Delhi of Nct","Delhi","Sector 61-Noida"
"1358","Delhi of Nct","Delhi","Sector 61 Noida"
"1359","Delhi of Nct","Delhi","Sector 62-Noida"
"1360","Delhi of Nct","Delhi","Sector 62 Noida"
"1361","Delhi of Nct","Delhi","Sector 63 Noida"
"1362","Delhi of Nct","Delhi","Sector 7-Gurgaon"
"1363","Delhi of Nct","Delhi","Sector 7-Noida"
"1364","Delhi of Nct","Delhi","Sector 8-Noida"
"1365","Delhi of Nct","Delhi","Sector 8 Noida"
"1366","Delhi of Nct","Delhi","Sector 9-Noida"
"1367","Delhi of Nct","Delhi","Sector 9 Noida"
"1368","Delhi of Nct","Delhi","Sector10-Faridabad"
"1369","Delhi of Nct","Delhi","Sector11-Faridabad"
"1370","Delhi of Nct","Delhi","Sector12-Faridabad"
"1371","Delhi of Nct","Delhi","Sector14-Faridabad"
"1372","Delhi of Nct","Delhi","Sector15-Faridabad"
"1373","Delhi of Nct","Delhi","Sector15 Faridabad"
"1374","Delhi of Nct","Delhi","Sector15A-Faridabad"
"1375","Delhi of Nct","Delhi","Sector15A Faridabad"
"1376","Delhi of Nct","Delhi","Sector16-Faridabad"
"1377","Delhi of Nct","Delhi","Sector16 Faridabad"
"1378","Delhi of Nct","Delhi","Sector16A-Faridabad"
"1379","Delhi of Nct","Delhi","Sector17-Faridabad"
"1380","Delhi of Nct","Delhi","Sector19-Faridabad"
"1381","Delhi of Nct","Delhi","Sector21C-Faridabad"
"1382","Delhi of Nct","Delhi","Sector23-Faridabad"
"1383","Delhi of Nct","Delhi","Sector24-Faridabad"
"1384","Delhi of Nct","Delhi","Sector24 Faridabad"
"1385","Delhi of Nct","Delhi","Sector25-Faridabad"
"1386","Delhi of Nct","Delhi","Sector27A-Faridabad"
"1387","Delhi of Nct","Delhi","Sector28-Faridabad"
"1388","Delhi of Nct","Delhi","Sector29-Faridabad"
"1389","Delhi of Nct","Delhi","Sector31-Faridabad"
"1390","Delhi of Nct","Delhi","Sector37-Faridabad"
"1391","Delhi of Nct","Delhi","Sector4-Ghaziabad"
"1392","Delhi of Nct","Delhi","Sector5-Ghaziabad"
"1393","Delhi of Nct","Delhi","Sector59-Faridabad"
"1394","Delhi of Nct","Delhi","Sector6-Faridabad"
"1395","Delhi of Nct","Delhi","Sector9-Faridabad"
"1396","Delhi of Nct","Delhi","Seelampur"
"1397","Delhi of Nct","Delhi","Seemapuri Old"
"1398","Delhi of Nct","Delhi","Seikh Sarai"
"1399","Delhi of Nct","Delhi","Seikh Sarai Phase 2"
"1400","Delhi of Nct","Delhi","Sewa Nagar"
"1401","Delhi of Nct","Delhi","Shadipur"
"1402","Delhi of Nct","Delhi","Shahdara"
"1403","Delhi of Nct","Delhi","Shahpur Jat"
"1404","Delhi of Nct","Delhi","Shakarpur"
"1405","Delhi of Nct","Delhi","Shakarpur Extension"
"1406","Delhi of Nct","Delhi","Shakarpur Khas"
"1407","Delhi of Nct","Delhi","Shakti Nagar"
"1408","Delhi of Nct","Delhi","Shakur Basti"
"1409","Delhi of Nct","Delhi","Shakur Pur"
"1410","Delhi of Nct","Delhi","Shakurpur"
"1411","Delhi of Nct","Delhi","Shakurpur Colony"
"1412","Delhi of Nct","Delhi","Shalimar Bagh"
"1413","Delhi of Nct","Delhi","Shalimar Garden"
"1414","Delhi of Nct","Delhi","Shalimar Garden Extention 1"
"1415","Delhi of Nct","Delhi","Shalimar Garden Extention 2"
"1416","Delhi of Nct","Delhi","Shalimar Park"
"1417","Delhi of Nct","Delhi","Shankar Nagar"
"1418","Delhi of Nct","Delhi","Shanti Niketan"
"1419","Delhi of Nct","Delhi","Sharda Puri"
"1420","Delhi of Nct","Delhi","Shardhanand Marg"
"1421","Delhi of Nct","Delhi","Shastri Nagar"
"1422","Delhi of Nct","Delhi","Shastri Park"
"1423","Delhi of Nct","Delhi","Sheik Sarai"
"1424","Delhi of Nct","Delhi","Sheikh Sarai"
"1425","Delhi of Nct","Delhi","Sheikh Sarai Part 1"
"1426","Delhi of Nct","Delhi","Shiv Nagar"
"1427","Delhi of Nct","Delhi","Shiv Puri"
"1428","Delhi of Nct","Delhi","Shivalik"
"1429","Delhi of Nct","Delhi","Shivpuri"
"1430","Delhi of Nct","Delhi","Shreshtha Vihar"
"1431","Delhi of Nct","Delhi","Sikandarpur"
"1432","Delhi of Nct","Delhi","Silampur"
"1433","Delhi of Nct","Delhi","Siri Fort Road"
"1434","Delhi of Nct","Delhi","Sirkiwalan"
"1435","Delhi of Nct","Delhi","Sitaram Bazar"
"1436","Delhi of Nct","Delhi","Sohna Road"
"1437","Delhi of Nct","Delhi","Sonipat"
"1438","Delhi of Nct","Delhi","South City 1"
"1439","Delhi of Nct","Delhi","South Extension 1"
"1440","Delhi of Nct","Delhi","South Extension 2"
"1441","Delhi of Nct","Delhi","South Extension Part 1"
"1442","Delhi of Nct","Delhi","South Extension Part 2"
"1443","Delhi of Nct","Delhi","South Patel Nagar"
"1444","Delhi of Nct","Delhi","Srinivaspuri"
"1445","Delhi of Nct","Delhi","Subhash Nagar"
"1446","Delhi of Nct","Delhi","Sukhdev Vihar"
"1447","Delhi of Nct","Delhi","Sukhrali"
"1448","Delhi of Nct","Delhi","Sultan Puri"
"1449","Delhi of Nct","Delhi","Sultanpur"
"1450","Delhi of Nct","Delhi","Sultanpuri"
"1451","Delhi of Nct","Delhi","Sundar Nagar"
"1452","Delhi of Nct","Delhi","Sunder Nagari"
"1453","Delhi of Nct","Delhi","Sunder Vihar"
"1454","Delhi of Nct","Delhi","Supreme Court"
"1455","Delhi of Nct","Delhi","Surajmal Vihar"
"1456","Delhi of Nct","Delhi","Surya Nagar"
"1457","Delhi of Nct","Delhi","Sushant Lok"
"1458","Delhi of Nct","Delhi","Sushant Lok Phase 1"
"1459","Delhi of Nct","Delhi","Sushant Lok Phase II"
"1460","Delhi of Nct","Delhi","Swasthya Vihar"
"1461","Delhi of Nct","Delhi","Tagore Garden"
"1462","Delhi of Nct","Delhi","Taimoor Nagar"
"1463","Delhi of Nct","Delhi","Tank Road"
"1464","Delhi of Nct","Delhi","Tigri"
"1465","Delhi of Nct","Delhi","Tilak Marg"
"1466","Delhi of Nct","Delhi","Timarpur"
"1467","Delhi of Nct","Delhi","Tis Hazari"
"1468","Delhi of Nct","Delhi","Tis Hazari Court"
"1469","Delhi of Nct","Delhi","Tolstoy Marg"
"1470","Delhi of Nct","Delhi","Tri Nagar"
"1471","Delhi of Nct","Delhi","Trilokpuri"
"1472","Delhi of Nct","Delhi","Tughlakabad Extension"
"1473","Delhi of Nct","Delhi","Tughlaqabad"
"1474","Delhi of Nct","Delhi","Tughlaqabad Extension"
"1475","Delhi of Nct","Delhi","Turab Nagar"
"1476","Delhi of Nct","Delhi","Turkman Gate"
"1477","Delhi of Nct","Delhi","Uday Park"
"1478","Delhi of Nct","Delhi","Udyog Nagar"
"1479","Delhi of Nct","Delhi","Udyog Vihar"
"1480","Delhi of Nct","Delhi","Udyog Vihar-Industrial Area Phase 2"
"1481","Delhi of Nct","Delhi","Udyog Vihar-Industrial Area Phase 3"
"1482","Delhi of Nct","Delhi","Udyog Vihar-Industrial Area Phase 4"
"1483","Delhi of Nct","Delhi","Udyog Vihar Industrial Area Phase 2"
"1484","Delhi of Nct","Delhi","Udyog Vihar Industrial Area Phase 3"
"1485","Delhi of Nct","Delhi","Udyog Vihar Industrial Area Phase 4"
"1486","Delhi of Nct","Delhi","Udyog Vihar Industrial Area VI"
"1487","Delhi of Nct","Delhi","Udyog Vihar Phase 4"
"1488","Delhi of Nct","Delhi","Udyog Vihar Phase 5"
"1489","Delhi of Nct","Delhi","Vaishali"
"1490","Delhi of Nct","Delhi","Vaishali Sector 1"
"1491","Delhi of Nct","Delhi","Vaishali Sector 2"
"1492","Delhi of Nct","Delhi","Vaishali Sector 3"
"1493","Delhi of Nct","Delhi","Vaishali Sector 4"
"1494","Delhi of Nct","Delhi","Vaishali Sector 5"
"1495","Delhi of Nct","Delhi","Vasant Enclave"
"1496","Delhi of Nct","Delhi","Vasant Kunj"
"1497","Delhi of Nct","Delhi","Vasant Kunj-Sector A"
"1498","Delhi of Nct","Delhi","Vasant Kunj-Sector B"
"1499","Delhi of Nct","Delhi","Vasant Kunj-Sector C"
"1500","Delhi of Nct","Delhi","Vasant Kunj-Sector D"
"1501","Delhi of Nct","Delhi","Vasant Kunj Sector A"
"1502","Delhi of Nct","Delhi","Vashisht Park"
"1503","Delhi of Nct","Delhi","Vasundhara"
"1504","Delhi of Nct","Delhi","Vigyan Vihar"
"1505","Delhi of Nct","Delhi","Vijay Enclave"
"1506","Delhi of Nct","Delhi","Vijay Nagar"
"1507","Delhi of Nct","Delhi","Vikas Marg"
"1508","Delhi of Nct","Delhi","Vikaspuri"
"1509","Delhi of Nct","Delhi","Vinod Nagar"
"1510","Delhi of Nct","Delhi","Vinod Nagar East"
"1511","Delhi of Nct","Delhi","Vinod Nagar West"
"1512","Delhi of Nct","Delhi","Vishnu Garden"
"1513","Delhi of Nct","Delhi","Vishwas Nagar"
"1514","Delhi of Nct","Delhi","Vivek Vihar"
"1515","Delhi of Nct","Delhi","Wazir Nagar"
"1516","Delhi of Nct","Delhi","Wazirabad"
"1517","Delhi of Nct","Delhi","Wazirpur"
"1518","Delhi of Nct","Delhi","Wazirpur Colony"
"1519","Delhi of Nct","Delhi","Wazirpur Industrial Area"
"1520","Delhi of Nct","Delhi","West Patel Nagar"
"1521","Delhi of Nct","Delhi","Yamuna Vihar"
"1522","Delhi of Nct","Delhi","Yojana Vihar"
"1523","Delhi of Nct","Delhi","Yusuf Sarai"
"1524","Delhi of Nct","Delhi","Zakir Nagar"
"1525","Delhi of Nct","Delhi","Zamrudpur"
"1526","Delhi of Nct","Delhi","A K Market"
"1527","Delhi of Nct","Delhi","Aliganj"
"1528","Delhi of Nct","Delhi","Alipur"
"1529","Delhi of Nct","Delhi","Amar Colony"
"1530","Delhi of Nct","Delhi","Amberhai"
"1531","Delhi of Nct","Delhi","Anandwas"
"1532","Delhi of Nct","Delhi","Ansari Nagar"
"1533","Delhi of Nct","Delhi","APS Colony"
"1534","Delhi of Nct","Delhi","A F Palam"
"1535","Delhi of Nct","Delhi","Arjun Garh"
"1536","Delhi of Nct","Delhi","Ashoka Park Extension"
"1537","Delhi of Nct","Delhi","Auchandi"
"1538","Delhi of Nct","Delhi","Aaya Nagar"
"1539","Delhi of Nct","Delhi","Badosarai"
"1540","Delhi of Nct","Delhi","Bagrola"
"1541","Delhi of Nct","Delhi","Bakhtawarpur"
"1542","Delhi of Nct","Delhi","Bakkarwala"
"1543","Delhi of Nct","Delhi","Bakoli"
"1544","Delhi of Nct","Delhi","Balbir Nagar"
"1545","Delhi of Nct","Delhi","Bank Street"
"1546","Delhi of Nct","Delhi","Baprola"
"1547","Delhi of Nct","Delhi","Baroda House"
"1548","Delhi of Nct","Delhi","Bharthal"
"1549","Delhi of Nct","Delhi","Barwala"
"1550","Delhi of Nct","Delhi","Bengali Market"
"1551","Delhi of Nct","Delhi","Bhagat Singh Market"
"1552","Delhi of Nct","Delhi","Bhorgarh"
"1553","Delhi of Nct","Delhi","Birla Lines"
"1554","Delhi of Nct","Delhi","BSF Camp Tigri"
"1555","Delhi of Nct","Delhi","BTPS Badarpur Thermal Power Station"
"1556","Delhi of Nct","Delhi","CGO Complex"
"1557","Delhi of Nct","Delhi","Chandan Hola"
"1558","Delhi of Nct","Delhi","Chand Nagar"
"1559","Delhi of Nct","Delhi","Chandpur"
"1560","Delhi of Nct","Delhi","Chhatarpur"
"1561","Delhi of Nct","Delhi","Chaukhandi"
"1562","Delhi of Nct","Delhi","Chhawla"
"1563","Delhi of Nct","Delhi","Chilla"
"1564","Delhi of Nct","Delhi","Constitution House"
"1565","Delhi of Nct","Delhi","CRPF Jharoda Kalan"
"1566","Delhi of Nct","Delhi","Dada Ghosh Bhawan"
"1567","Delhi of Nct","Delhi","Dareeba"
"1568","Delhi of Nct","Delhi","Dargah Sharif"
"1569","Delhi of Nct","Delhi","Daryapur Kalan"
"1570","Delhi of Nct","Delhi","Daulatpur"
"1571","Delhi of Nct","Delhi","D C Goyla"
"1572","Delhi of Nct","Delhi","D C Nangli Sakravati"
"1573","Delhi of Nct","Delhi","Delhi Engineering College"
"1574","Delhi of Nct","Delhi","Delhi Industrail Area"
"1575","Delhi of Nct","Delhi","Delhi Patel Nagar"
"1576","Delhi of Nct","Delhi","Delhi Sadar Bazar"
"1577","Delhi of Nct","Delhi","Delhi University"
"1578","Delhi of Nct","Delhi","Deoli"
